European Union - 15 countries (1995-2004),2002,0,3,13.2,
European Union - 15 countries (1995-2004),2003,0,3,13.1,
European Union - 15 countries (1995-2004),2004,0,3,13.5,
European Union - 15 countries (1995-2004),2005,0,3,14.4,b
European Union - 15 countries (1995-2004),2006,0,3,14.9,
European Union - 15 countries (1995-2004),2007,0,3,14.9,
European Union - 15 countries (1995-2004),2008,0,3,14.5,
European Union - 15 countries (1995-2004),2009,0,3,13.8,
European Union - 15 countries (1995-2004),2010,0,3,14,
European Union - 15 countries (1995-2004),2011,0,3,14.2,
European Union - 15 countries (1995-2004),2012,0,3,13.7,
European Union - 15 countries (1995-2004),2013,0,3,13.6,
European Union - 15 countries (1995-2004),2014,0,3,13.8,
European Union - 15 countries (1995-2004),2015,0,3,14,
European Union - 15 countries (1995-2004),2016,0,3,14.2,
European Union - 15 countries (1995-2004),2017,0,3,14.5,
European Union - 15 countries (1995-2004),2018,0,3,14.6,
Euro area - 19 countries  (from 2015),1995,0,3,,
Euro area - 19 countries  (from 2015),1996,0,3,,
Euro area - 19 countries  (from 2015),1997,0,3,,
Euro area - 19 countries  (from 2015),1998,0,3,,
Euro area - 19 countries  (from 2015),1999,0,3,,
Euro area - 19 countries  (from 2015),2000,0,3,14.8,
Euro area - 19 countries  (from 2015),2001,0,3,14.7,
Euro area - 19 countries  (from 2015),2002,0,3,14.5,
Euro area - 19 countries  (from 2015),2003,0,3,14.4,
Euro area - 19 countries  (from 2015),2004,0,3,14.9,
Euro area - 19 countries  (from 2015),2005,0,3,15.9,b
Euro area - 19 countries  (from 2015),2006,0,3,16.5,
Euro area - 19 countries  (from 2015),2007,0,3,16.4,
Euro area - 19 countries  (from 2015),2008,0,3,16.1,
Euro area - 19 countries  (from 2015),2009,0,3,15.2,
Euro area - 19 countries  (from 2015),2010,0,3,15.4,
Euro area - 19 countries  (from 2015),2011,0,3,15.6,
Euro area - 19 countries  (from 2015),2012,0,3,15,
Euro area - 19 countries  (from 2015),2013,0,3,14.9,
Euro area - 19 countries  (from 2015),2014,0,3,15.1,
Euro area - 19 countries  (from 2015),2015,0,3,15.4,
Euro area - 19 countries  (from 2015),2016,0,3,15.6,
Euro area - 19 countries  (from 2015),2017,0,3,16.1,
Euro area - 19 countries  (from 2015),2018,0,3,16.2,
Belgium,1995,0,3,5.3,
Belgium,1996,0,3,5.9,
Belgium,1997,0,3,6.3,
Belgium,1998,0,3,7.8,
Belgium,1999,0,3,10.2,b
Belgium,2000,0,3,9,
Belgium,2001,0,3,8.8,
Belgium,2002,0,3,7.6,
Belgium,2003,0,3,8.5,
Belgium,2004,0,3,8.7,
Belgium,2005,0,3,8.8,b
Belgium,2006,0,3,8.7,
Belgium,2007,0,3,8.6,
Belgium,2008,0,3,8.3,
Belgium,2009,0,3,8.2,
Belgium,2010,0,3,8.1,
Belgium,2011,0,3,8.9,
Belgium,2012,0,3,8.1,
Belgium,2013,0,3,8.1,
Belgium,2014,0,3,8.6,
Belgium,2015,0,3,9,
Belgium,2016,0,3,9.1,
Belgium,2017,0,3,10.4,b
Belgium,2018,0,3,10.7,
Bulgaria,1995,0,3,,
Bulgaria,1996,0,3,,
Bulgaria,1997,0,3,,
Bulgaria,1998,0,3,,
Bulgaria,1999,0,3,,
Bulgaria,2000,0,3,,
Bulgaria,2001,0,3,6.8,b
Bulgaria,2002,0,3,6,u
Bulgaria,2003,0,3,6.3,
Bulgaria,2004,0,3,8,
Bulgaria,2005,0,3,6.3,b
Bulgaria,2006,0,3,6.1,
Bulgaria,2007,0,3,5.1,
Bulgaria,2008,0,3,4.9,
Bulgaria,2009,0,3,4.6,
Bulgaria,2010,0,3,4.4,b
Bulgaria,2011,0,3,4,b
Bulgaria,2012,0,3,4.4,
Bulgaria,2013,0,3,5.6,
Bulgaria,2014,0,3,5.3,
Bulgaria,2015,0,3,4.4,
Bulgaria,2016,0,3,4.1,
Bulgaria,2017,0,3,4.4,
Bulgaria,2018,0,3,4,
Czechia,1995,0,3,,
Czechia,1996,0,3,,
Czechia,1997,0,3,6.8,
Czechia,1998,0,3,5.7,
Czechia,1999,0,3,6.4,
Czechia,2000,0,3,7.2,
Czechia,2001,0,3,7.3,
Czechia,2002,0,3,7.5,
Czechia,2003,0,3,8.5,
Czechia,2004,0,3,8.8,
Czechia,2005,0,3,7.9,b
Czechia,2006,0,3,8,
Czechia,2007,0,3,7.8,
Czechia,2008,0,3,7.2,
Czechia,2009,0,3,7.5,
Czechia,2010,0,3,8.2,
Czechia,2011,0,3,8,b
Czechia,2012,0,3,8.3,
Czechia,2013,0,3,9.1,
Czechia,2014,0,3,9.7,
Czechia,2015,0,3,10,
Czechia,2016,0,3,9.7,
Czechia,2017,0,3,9.6,
Czechia,2018,0,3,8.4,
Denmark,1995,0,3,12.1,
Denmark,1996,0,3,11.3,
Denmark,1997,0,3,11.1,
Denmark,1998,0,3,10.1,
Denmark,1999,0,3,10.1,
Denmark,2000,0,3,10.2,
Denmark,2001,0,3,9.4,
Denmark,2002,0,3,8.9,
Denmark,2003,0,3,9.5,
Denmark,2004,0,3,9.8,
Denmark,2005,0,3,9.8,b
Denmark,2006,0,3,8.9,
Denmark,2007,0,3,9,
Denmark,2008,0,3,8.3,b
Denmark,2009,0,3,8.5,
Denmark,2010,0,3,8.2,
Denmark,2011,0,3,8.5,
Denmark,2012,0,3,8.4,
Denmark,2013,0,3,8.5,
Denmark,2014,0,3,8.2,
Denmark,2015,0,3,8.4,
Denmark,2016,0,3,12.9,b
Denmark,2017,0,3,12.3,b
Denmark,2018,0,3,10.7,
Germany (until 1990 former territory of the FRG),1995,0,3,10.4,
Germany (until 1990 former territory of the FRG),1996,0,3,11.1,
Germany (until 1990 former territory of the FRG),1997,0,3,11.8,
Germany (until 1990 former territory of the FRG),1998,0,3,12.3,
Germany (until 1990 former territory of the FRG),1999,0,3,13.1,
Germany (until 1990 former territory of the FRG),2000,0,3,12.8,
Germany (until 1990 former territory of the FRG),2001,0,3,12.4,
Germany (until 1990 former territory of the FRG),2002,0,3,12,
Germany (until 1990 former territory of the FRG),2003,0,3,12.2,
Germany (until 1990 former territory of the FRG),2004,0,3,12.5,
Germany (until 1990 former territory of the FRG),2005,0,3,14.3,b
Germany (until 1990 former territory of the FRG),2006,0,3,14.6,
Germany (until 1990 former territory of the FRG),2007,0,3,14.7,
Germany (until 1990 former territory of the FRG),2008,0,3,14.8,
Germany (until 1990 former territory of the FRG),2009,0,3,14.6,
Germany (until 1990 former territory of the FRG),2010,0,3,14.6,b
Germany (until 1990 former territory of the FRG),2011,0,3,14.6,
Germany (until 1990 former territory of the FRG),2012,0,3,13.8,
Germany (until 1990 former territory of the FRG),2013,0,3,13.4,
Germany (until 1990 former territory of the FRG),2014,0,3,13.1,
Germany (until 1990 former territory of the FRG),2015,0,3,13.2,
Germany (until 1990 former territory of the FRG),2016,0,3,13.2,
Germany (until 1990 former territory of the FRG),2017,0,3,12.9,
Germany (until 1990 former territory of the FRG),2018,0,3,12.6,
Estonia,1995,0,3,,
Estonia,1996,0,3,,
Estonia,1997,0,3,2.2,
Estonia,1998,0,3,1.6,
Estonia,1999,0,3,1.9,
Estonia,2000,0,3,2,b
Estonia,2001,0,3,3,
Estonia,2002,0,3,2.3,
Estonia,2003,0,3,3,
Estonia,2004,0,3,2.9,
Estonia,2005,0,3,2.7,b
Estonia,2006,0,3,2.6,
Estonia,2007,0,3,2.2,
Estonia,2008,0,3,2.4,
Estonia,2009,0,3,2.4,
Estonia,2010,0,3,3.7,
Estonia,2011,0,3,4.5,
Estonia,2012,0,3,3.5,
Estonia,2013,0,3,3.5,
Estonia,2014,0,3,3.1,
Estonia,2015,0,3,3.4,
Estonia,2016,0,3,3.7,
Estonia,2017,0,3,3.1,
Estonia,2018,0,3,3.5,
Ireland,1995,0,3,10.2,
Ireland,1996,0,3,9.2,
Ireland,1997,0,3,9.4,
Ireland,1998,0,3,8.8,b
Ireland,1999,0,3,5.1,
Ireland,2000,0,3,5.3,
Ireland,2001,0,3,4.6,
Ireland,2002,0,3,4.9,
Ireland,2003,0,3,4.6,
Ireland,2004,0,3,3.4,
Ireland,2005,0,3,3.7,b
Ireland,2006,0,3,6,
Ireland,2007,0,3,9.4,b
Ireland,2008,0,3,9.4,
Ireland,2009,0,3,9.5,
Ireland,2010,0,3,10.3,
Ireland,2011,0,3,10.9,
Ireland,2012,0,3,10.8,
Ireland,2013,0,3,10.8,
Ireland,2014,0,3,10.3,
Ireland,2015,0,3,9.6,
Ireland,2016,0,3,9,
Ireland,2017,0,3,9.1,b
Ireland,2018,0,3,9.9,
Greece,1995,0,3,10.2,
Greece,1996,0,3,11,
Greece,1997,0,3,10.9,
Greece,1998,0,3,13.4,b
Greece,1999,0,3,13.5,
Greece,2000,0,3,13.8,
Greece,2001,0,3,13.5,b
Greece,2002,0,3,11.7,
Greece,2003,0,3,11.3,
Greece,2004,0,3,12.5,b
Greece,2005,0,3,12,b
Greece,2006,0,3,10.8,
Greece,2007,0,3,11,
Greece,2008,0,3,11.6,
Greece,2009,0,3,12.3,b
Greece,2010,0,3,12.6,
Greece,2011,0,3,11.8,
Greece,2012,0,3,10.2,
Greece,2013,0,3,10.2,
Greece,2014,0,3,11.6,
Greece,2015,0,3,11.9,
Greece,2016,0,3,11.2,
Greece,2017,0,3,11.4,
Greece,2018,0,3,11.3,
Spain,1995,0,3,35,
Spain,1996,0,3,33.8,
Spain,1997,0,3,33.6,
Spain,1998,0,3,32.9,
Spain,1999,0,3,32.8,
Spain,2000,0,3,32.4,
Spain,2001,0,3,32.1,
Spain,2002,0,3,32.3,
Spain,2003,0,3,32,
Spain,2004,0,3,32.2,
Spain,2005,0,3,33.4,b
Spain,2006,0,3,34,
Spain,2007,0,3,31.6,
Spain,2008,0,3,29.2,
Spain,2009,0,3,25.3,b
Spain,2010,0,3,24.8,
Spain,2011,0,3,25.2,
Spain,2012,0,3,23.4,
Spain,2013,0,3,23.2,
Spain,2014,0,3,24,
Spain,2015,0,3,25.2,
Spain,2016,0,3,26.1,
Spain,2017,0,3,26.8,
Spain,2018,0,3,26.9,
France,1995,0,3,12.2,
France,1996,0,3,12.5,
France,1997,0,3,13,
France,1998,0,3,13.9,
France,1999,0,3,13.9,
France,2000,0,3,15.4,
France,2001,0,3,14.9,
France,2002,0,3,14.1,
France,2003,0,3,13.3,b
France,2004,0,3,12.8,
France,2005,0,3,13.9,b
France,2006,0,3,14.8,
France,2007,0,3,15.1,
France,2008,0,3,15,
France,2009,0,3,14.4,
France,2010,0,3,15.1,
France,2011,0,3,15.3,
France,2012,0,3,15.2,
France,2013,0,3,15.3,
France,2014,0,3,15.3,b
France,2015,0,3,16,
France,2016,0,3,16.2,
France,2017,0,3,16.8,
France,2018,0,3,16.6,
Croatia,1995,0,3,,
Croatia,1996,0,3,,
Croatia,1997,0,3,,
Croatia,1998,0,3,,
Croatia,1999,0,3,,
Croatia,2000,0,3,,
Croatia,2001,0,3,,
Croatia,2002,0,3,10,
Croatia,2003,0,3,11.3,
Croatia,2004,0,3,12.4,
Croatia,2005,0,3,12.3,b
Croatia,2006,0,3,12.9,
Croatia,2007,0,3,13.2,
Croatia,2008,0,3,12.3,
Croatia,2009,0,3,12,
Croatia,2010,0,3,12.8,
Croatia,2011,0,3,13.5,
Croatia,2012,0,3,13.3,
Croatia,2013,0,3,14.5,
Croatia,2014,0,3,16.9,b
Croatia,2015,0,3,20.2,
Croatia,2016,0,3,22.2,
Croatia,2017,0,3,20.7,
Croatia,2018,0,3,19.9,
Italy,1995,0,3,7.2,
Italy,1996,0,3,7.4,
Italy,1997,0,3,7.9,
Italy,1998,0,3,8.5,
Italy,1999,0,3,9.8,
Italy,2000,0,3,10.1,
Italy,2001,0,3,9.6,
Italy,2002,0,3,9.9,
Italy,2003,0,3,9.5,
Italy,2004,0,3,11.9,b
Italy,2005,0,3,12.2,b
Italy,2006,0,3,13.1,
Italy,2007,0,3,13.2,
Italy,2008,0,3,13.3,
Italy,2009,0,3,12.4,
Italy,2010,0,3,12.7,
Italy,2011,0,3,13.3,
Italy,2012,0,3,13.8,
Italy,2013,0,3,13.2,
Italy,2014,0,3,13.6,
Italy,2015,0,3,14.1,
Italy,2016,0,3,14,
Italy,2017,0,3,15.5,
Italy,2018,0,3,17.1,
Cyprus,1995,0,3,,
Cyprus,1996,0,3,,
Cyprus,1997,0,3,,
Cyprus,1998,0,3,,
Cyprus,1999,0,3,10.3,
Cyprus,2000,0,3,10.7,
Cyprus,2001,0,3,10.8,
Cyprus,2002,0,3,9.1,
Cyprus,2003,0,3,12.6,
Cyprus,2004,0,3,13.1,
Cyprus,2005,0,3,14,b
Cyprus,2006,0,3,13.2,
Cyprus,2007,0,3,13.3,
Cyprus,2008,0,3,14,
Cyprus,2009,0,3,13.8,b
Cyprus,2010,0,3,14,
Cyprus,2011,0,3,14.2,
Cyprus,2012,0,3,15.1,
Cyprus,2013,0,3,17.5,
Cyprus,2014,0,3,19,
Cyprus,2015,0,3,18.4,
Cyprus,2016,0,3,16.5,
Cyprus,2017,0,3,15.3,
Cyprus,2018,0,3,13.8,
Latvia,1995,0,3,,
Latvia,1996,0,3,,
Latvia,1997,0,3,,
Latvia,1998,0,3,8,
Latvia,1999,0,3,7.4,
Latvia,2000,0,3,6.7,
Latvia,2001,0,3,7.4,
Latvia,2002,0,3,11.1,b
Latvia,2003,0,3,9.6,
Latvia,2004,0,3,9.6,
Latvia,2005,0,3,8.7,b
Latvia,2006,0,3,7.2,
Latvia,2007,0,3,4.2,
Latvia,2008,0,3,3.4,
Latvia,2009,0,3,4.3,
Latvia,2010,0,3,7.1,
Latvia,2011,0,3,6.7,
Latvia,2012,0,3,4.7,
Latvia,2013,0,3,4.3,
Latvia,2014,0,3,3.3,
Latvia,2015,0,3,3.8,
Latvia,2016,0,3,3.7,
Latvia,2017,0,3,3,
Latvia,2018,0,3,2.7,
Lithuania,1995,0,3,,
Lithuania,1996,0,3,,
Lithuania,1997,0,3,,
Lithuania,1998,0,3,6.5,
Lithuania,1999,0,3,5.6,
Lithuania,2000,0,3,3.8,
Lithuania,2001,0,3,6.6,
Lithuania,2002,0,3,7.6,b
Lithuania,2003,0,3,8.1,
Lithuania,2004,0,3,6.5,
Lithuania,2005,0,3,5.5,b
Lithuania,2006,0,3,4.6,
Lithuania,2007,0,3,3.8,
Lithuania,2008,0,3,2.4,
Lithuania,2009,0,3,2.3,
Lithuania,2010,0,3,2.4,
Lithuania,2011,0,3,2.7,
Lithuania,2012,0,3,2.6,
Lithuania,2013,0,3,2.7,
Lithuania,2014,0,3,2.8,
Lithuania,2015,0,3,2.1,
Lithuania,2016,0,3,2,
Lithuania,2017,0,3,1.7,
Lithuania,2018,0,3,1.6,
Luxembourg,1995,0,3,,
Luxembourg,1996,0,3,2.6,
Luxembourg,1997,0,3,2.1,
Luxembourg,1998,0,3,2.9,
Luxembourg,1999,0,3,3.4,
Luxembourg,2000,0,3,3.4,
Luxembourg,2001,0,3,4.3,
Luxembourg,2002,0,3,4.3,
Luxembourg,2003,0,3,3.1,b
Luxembourg,2004,0,3,4.8,
Luxembourg,2005,0,3,5.3,b
Luxembourg,2006,0,3,6.1,
Luxembourg,2007,0,3,6.8,b
Luxembourg,2008,0,3,6.2,
Luxembourg,2009,0,3,7.2,b
Luxembourg,2010,0,3,7.1,
Luxembourg,2011,0,3,7.1,
Luxembourg,2012,0,3,7.6,
Luxembourg,2013,0,3,7,
Luxembourg,2014,0,3,8.1,
Luxembourg,2015,0,3,10.2,b
Luxembourg,2016,0,3,9,
Luxembourg,2017,0,3,9.1,
Luxembourg,2018,0,3,9.8,
Hungary,1995,0,3,,
Hungary,1996,0,3,,
Hungary,1997,0,3,6.5,
Hungary,1998,0,3,6.6,
Hungary,1999,0,3,6.1,
Hungary,2000,0,3,6.8,
Hungary,2001,0,3,7.5,b
Hungary,2002,0,3,7.3,
Hungary,2003,0,3,7.6,
Hungary,2004,0,3,6.9,
Hungary,2005,0,3,7,b
Hungary,2006,0,3,6.8,
Hungary,2007,0,3,7.3,
Hungary,2008,0,3,7.8,
Hungary,2009,0,3,8.5,
Hungary,2010,0,3,9.7,
Hungary,2011,0,3,9.1,
Hungary,2012,0,3,9.5,
Hungary,2013,0,3,10.9,
Hungary,2014,0,3,10.8,
Hungary,2015,0,3,11.4,
Hungary,2016,0,3,9.7,
Hungary,2017,0,3,8.8,
Hungary,2018,0,3,7.3,
Malta,1995,0,3,,
Malta,1996,0,3,,
Malta,1997,0,3,,
Malta,1998,0,3,,
Malta,1999,0,3,,
Malta,2000,0,3,3.9,
Malta,2001,0,3,4.1,
Malta,2002,0,3,4.1,
Malta,2003,0,3,4.2,
Malta,2004,0,3,3.2,
Malta,2005,0,3,4.3,b
Malta,2006,0,3,3.7,
Malta,2007,0,3,5.1,
Malta,2008,0,3,4.2,
Malta,2009,0,3,4.9,
Malta,2010,0,3,5.3,
Malta,2011,0,3,6.5,
Malta,2012,0,3,6.9,
Malta,2013,0,3,7.6,
Malta,2014,0,3,7.7,
Malta,2015,0,3,7.5,
Malta,2016,0,3,7.6,
Malta,2017,0,3,6,
Malta,2018,0,3,7.9,
Netherlands,1995,0,3,10.8,
Netherlands,1996,0,3,11.9,
Netherlands,1997,0,3,11.3,
Netherlands,1998,0,3,12.6,
Netherlands,1999,0,3,11.9,
Netherlands,2000,0,3,13.8,
Netherlands,2001,0,3,14.3,
Netherlands,2002,0,3,14.2,
Netherlands,2003,0,3,14.4,
Netherlands,2004,0,3,14.4,
Netherlands,2005,0,3,15.3,b
Netherlands,2006,0,3,16.5,
Netherlands,2007,0,3,17.8,
Netherlands,2008,0,3,18,
Netherlands,2009,0,3,18.1,
Netherlands,2010,0,3,18.2,
Netherlands,2011,0,3,18.1,
Netherlands,2012,0,3,19.2,
Netherlands,2013,0,3,20.2,
Netherlands,2014,0,3,21.1,
Netherlands,2015,0,3,20,
Netherlands,2016,0,3,20.6,
Netherlands,2017,0,3,21.7,
Netherlands,2018,0,3,21.4,
Austria,1995,0,3,6,
Austria,1996,0,3,8,
Austria,1997,0,3,7.8,
Austria,1998,0,3,7.8,
Austria,1999,0,3,8,
Austria,2000,0,3,8,
Austria,2001,0,3,8.1,
Austria,2002,0,3,7.4,
Austria,2003,0,3,7.2,
Austria,2004,0,3,9.5,b
Austria,2005,0,3,9,b
Austria,2006,0,3,8.9,
Austria,2007,0,3,8.8,
Austria,2008,0,3,8.9,
Austria,2009,0,3,9.1,
Austria,2010,0,3,9.4,
Austria,2011,0,3,9.6,
Austria,2012,0,3,9.3,
Austria,2013,0,3,9.2,
Austria,2014,0,3,9.2,
Austria,2015,0,3,9.1,
Austria,2016,0,3,9,
Austria,2017,0,3,9.2,
Austria,2018,0,3,9.1,
Poland,1995,0,3,,
Poland,1996,0,3,,
Poland,1997,0,3,5.4,
Poland,1998,0,3,5.2,
Poland,1999,0,3,4.6,
Poland,2000,0,3,5.6,b
Poland,2001,0,3,11.9,
Poland,2002,0,3,15.4,
Poland,2003,0,3,18.9,b
Poland,2004,0,3,22.5,b
Poland,2005,0,3,25.6,b
Poland,2006,0,3,27.3,
Poland,2007,0,3,28.2,
Poland,2008,0,3,26.9,
Poland,2009,0,3,26.4,
Poland,2010,0,3,27.2,b
Poland,2011,0,3,26.8,
Poland,2012,0,3,26.8,
Poland,2013,0,3,26.8,
Poland,2014,0,3,28.3,
Poland,2015,0,3,28,
Poland,2016,0,3,27.5,
Poland,2017,0,3,26.1,
Poland,2018,0,3,24.3,
Portugal,1995,0,3,10.1,
Portugal,1996,0,3,10.7,
Portugal,1997,0,3,12.4,
Portugal,1998,0,3,17.2,b
Portugal,1999,0,3,18.5,
Portugal,2000,0,3,19.9,
Portugal,2001,0,3,20,
Portugal,2002,0,3,21.7,
Portugal,2003,0,3,20.6,
Portugal,2004,0,3,19.7,
Portugal,2005,0,3,19.4,b
Portugal,2006,0,3,20.4,
Portugal,2007,0,3,22.3,
Portugal,2008,0,3,22.8,
Portugal,2009,0,3,21.9,
Portugal,2010,0,3,22.8,
Portugal,2011,0,3,22,b
Portugal,2012,0,3,20.5,
Portugal,2013,0,3,21.4,
Portugal,2014,0,3,21.4,
Portugal,2015,0,3,22,
Portugal,2016,0,3,22.3,
Portugal,2017,0,3,22,
Portugal,2018,0,3,22,
Romania,1995,0,3,,
Romania,1996,0,3,,
Romania,1997,0,3,3,
Romania,1998,0,3,3,
Romania,1999,0,3,3.1,
Romania,2000,0,3,2.9,
Romania,2001,0,3,3,
Romania,2002,0,3,0.9,
Romania,2003,0,3,2.1,b
Romania,2004,0,3,2.8,
Romania,2005,0,3,2.4,b
Romania,2006,0,3,1.8,
Romania,2007,0,3,1.6,
Romania,2008,0,3,1.3,
Romania,2009,0,3,1,
Romania,2010,0,3,1,b
Romania,2011,0,3,1.4,
Romania,2012,0,3,1.5,
Romania,2013,0,3,1.4,
Romania,2014,0,3,1.5,
Romania,2015,0,3,1.4,
Romania,2016,0,3,1.4,
Romania,2017,0,3,1.2,
Romania,2018,0,3,1.1,
Slovenia,1995,0,3,,
Slovenia,1996,0,3,8.4,
Slovenia,1997,0,3,14.1,
Slovenia,1998,0,3,11.5,
Slovenia,1999,0,3,10.8,
Slovenia,2000,0,3,12.8,
Slovenia,2001,0,3,13,
Slovenia,2002,0,3,14.6,
Slovenia,2003,0,3,13.5,
Slovenia,2004,0,3,17.8,
Slovenia,2005,0,3,17.2,b
Slovenia,2006,0,3,17.1,
Slovenia,2007,0,3,18.4,
Slovenia,2008,0,3,17.3,
Slovenia,2009,0,3,16.2,
Slovenia,2010,0,3,17.1,
Slovenia,2011,0,3,18,
Slovenia,2012,0,3,17,
Slovenia,2013,0,3,16.3,
Slovenia,2014,0,3,16.5,
Slovenia,2015,0,3,17.8,
Slovenia,2016,0,3,16.9,
Slovenia,2017,0,3,17.6,
Slovenia,2018,0,3,15.7,
Slovakia,1995,0,3,,
Slovakia,1996,0,3,,
Slovakia,1997,0,3,,
Slovakia,1998,0,3,4,
Slovakia,1999,0,3,3.6,b
Slovakia,2000,0,3,4,
Slovakia,2001,0,3,4.9,
Slovakia,2002,0,3,4.6,
Slovakia,2003,0,3,4.7,
Slovakia,2004,0,3,5.3,
Slovakia,2005,0,3,4.9,b
Slovakia,2006,0,3,5,
Slovakia,2007,0,3,5,
Slovakia,2008,0,3,4.5,
Slovakia,2009,0,3,4.3,
Slovakia,2010,0,3,5.6,
Slovakia,2011,0,3,6.5,b
Slovakia,2012,0,3,6.7,
Slovakia,2013,0,3,6.8,
Slovakia,2014,0,3,8.8,
Slovakia,2015,0,3,10.5,
Slovakia,2016,0,3,9.9,
Slovakia,2017,0,3,9.4,
Slovakia,2018,0,3,8.1,
Finland,1995,0,3,16.5,
Finland,1996,0,3,17.3,
Finland,1997,0,3,17.1,
Finland,1998,0,3,17.7,
Finland,1999,0,3,18.2,
Finland,2000,0,3,17.7,b
Finland,2001,0,3,17.9,
Finland,2002,0,3,17.2,
Finland,2003,0,3,17.9,
Finland,2004,0,3,17.1,
Finland,2005,0,3,16.5,b
Finland,2006,0,3,16.3,
Finland,2007,0,3,15.9,
Finland,2008,0,3,14.9,
Finland,2009,0,3,14.5,
Finland,2010,0,3,15.4,
Finland,2011,0,3,15.5,
Finland,2012,0,3,15.5,
Finland,2013,0,3,15.3,
Finland,2014,0,3,15.4,
Finland,2015,0,3,15.1,
Finland,2016,0,3,15.6,
Finland,2017,0,3,15.8,
Finland,2018,0,3,16.2,
Sweden,1995,0,3,13,
Sweden,1996,0,3,11.5,
Sweden,1997,0,3,11.9,
Sweden,1998,0,3,12.7,
Sweden,1999,0,3,13.8,
Sweden,2000,0,3,14.3,
Sweden,2001,0,3,15.5,b
Sweden,2002,0,3,15.3,
Sweden,2003,0,3,15.6,
Sweden,2004,0,3,15.5,
Sweden,2005,0,3,15.7,b
Sweden,2006,0,3,17,
Sweden,2007,0,3,17.2,
Sweden,2008,0,3,15.8,
Sweden,2009,0,3,14.9,
Sweden,2010,0,3,16,
Sweden,2011,0,3,16.5,
Sweden,2012,0,3,15.9,
Sweden,2013,0,3,16.3,
Sweden,2014,0,3,16.8,
Sweden,2015,0,3,16.6,
Sweden,2016,0,3,16.1,
Sweden,2017,0,3,16.1,
Sweden,2018,0,3,15.9,b
United Kingdom,1995,0,3,6.9,
United Kingdom,1996,0,3,7,
United Kingdom,1997,0,3,7.3,
United Kingdom,1998,0,3,6.9,
United Kingdom,1999,0,3,6.7,b
United Kingdom,2000,0,3,6.6,
United Kingdom,2001,0,3,6.6,
United Kingdom,2002,0,3,6,
United Kingdom,2003,0,3,5.7,
United Kingdom,2004,0,3,5.6,b
United Kingdom,2005,0,3,5.7,b
United Kingdom,2006,0,3,5.7,
United Kingdom,2007,0,3,5.7,b
United Kingdom,2008,0,3,5.3,b
United Kingdom,2009,0,3,5.5,
