Denmark,2010,4.3,
Denmark,2011,1.4,
Denmark,2012,0.9,
Denmark,2013,0.9,
Denmark,2014,0.7,
Denmark,2015,1.0,
Denmark,2016,1.5,
Denmark,2017,0.4,
Denmark,2018,1.0,
Denmark,2019,1.1,
Estonia,1995,,
Estonia,1996,7.5,
Estonia,1997,13.0,
Estonia,1998,6.3,
Estonia,1999,4.2,
Estonia,2000,9.2,
Estonia,2001,5.4,
Estonia,2002,6.8,
Estonia,2003,5.3,
Estonia,2004,7.2,
Estonia,2005,7.1,
Estonia,2006,4.6,
Estonia,2007,7.4,
Estonia,2008,-4.9,
Estonia,2009,-4.7,
Estonia,2010,8.0,
Estonia,2011,0.8,
Estonia,2012,1.5,
Estonia,2013,0.1,
Estonia,2014,2.2,
Estonia,2015,-1.0,
Estonia,2016,2.3,
Estonia,2017,3.0,
Estonia,2018,3.5,
Estonia,2019,3.0,
Greece,1995,,
Greece,1996,3.5,
Greece,1997,4.9,
Greece,1998,-0.5,
Greece,1999,3.0,
Greece,2000,3.6,
Greece,2001,3.8,
Greece,2002,1.4,
Greece,2003,4.3,
Greece,2004,2.6,
Greece,2005,-0.3,
Greece,2006,3.8,
Greece,2007,1.9,
Greece,2008,-1.6,
Greece,2009,-3.8,
Greece,2010,-3.0,
Greece,2011,-2.4,p
Greece,2012,-1.1,p
Greece,2013,-0.6,p
Greece,2014,-0.2,p
Greece,2015,-1.2,p
Greece,2016,-0.7,p
Greece,2017,0.0,p
Greece,2018,0.2,p
Greece,2019,-0.1,p
Spain,1995,,
Spain,1996,1.2,
Spain,1997,0.0,
Spain,1998,0.0,
Spain,1999,-0.1,
Spain,2000,0.3,
Spain,2001,0.7,
Spain,2002,0.2,
Spain,2003,-0.2,
Spain,2004,-0.5,
Spain,2005,-0.5,
Spain,2006,0.0,
Spain,2007,0.4,
Spain,2008,0.8,
Spain,2009,2.7,
Spain,2010,1.9,
Spain,2011,1.8,
Spain,2012,1.1,
Spain,2013,1.0,
Spain,2014,0.3,
Spain,2015,1.0,
Spain,2016,0.9,
Spain,2017,0.2,p
Spain,2018,0.1,p
Spain,2019,-0.1,p
Finland,1995,2.1,
Finland,1996,1.9,
Finland,1997,2.8,
Finland,1998,3.4,
Finland,1999,2.3,
Finland,2000,3.6,
Finland,2001,1.0,
Finland,2002,0.5,
Finland,2003,1.8,
Finland,2004,3.4,
Finland,2005,1.2,
Finland,2006,2.1,
Finland,2007,3.0,
Finland,2008,-1.4,
Finland,2009,-5.7,
Finland,2010,3.8,
Finland,2011,0.9,
Finland,2012,-2.2,
Finland,2013,-0.1,
Finland,2014,0.1,
Finland,2015,0.6,
Finland,2016,2.2,
Finland,2017,2.0,
Finland,2018,-0.9,
Finland,2019,0.0,
France,1995,1.1,
France,1996,0.8,
France,1997,1.6,
France,1998,1.8,
France,1999,1.0,
France,2000,1.4,
France,2001,0.5,
France,2002,0.6,
France,2003,0.8,
France,2004,2.7,
France,2005,1.0,
France,2006,1.3,
France,2007,1.0,
France,2008,-0.3,
France,2009,-1.8,
France,2010,1.8,
France,2011,1.4,
France,2012,0.0,
France,2013,0.4,
France,2014,0.4,
France,2015,0.9,
France,2016,0.5,
France,2017,1.3,p
France,2018,0.7,p
France,2019,0.1,p
Croatia,1995,,
Croatia,1996,5.9,p
Croatia,1997,6.6,p
Croatia,1998,2.2,p
Croatia,1999,-0.9,p
Croatia,2000,3.4,p
Croatia,2001,4.0,p
Croatia,2002,4.2,p
Croatia,2003,3.1,p
Croatia,2004,3.3,p
Croatia,2005,3.3,p
Croatia,2006,1.8,p
Croatia,2007,2.0,p
Croatia,2008,-0.4,d
Croatia,2009,-6.7,d
Croatia,2010,2.4,d
Croatia,2011,3.7,d
Croatia,2012,1.4,d
Croatia,2013,2.1,d
Croatia,2014,-2.7,d
Croatia,2015,1.2,d
Croatia,2016,3.2,d
Croatia,2017,0.9,d
Croatia,2018,0.8,d
Croatia,2019,1.5,d
Hungary,1995,,
Hungary,1996,0.3,
Hungary,1997,2.1,
Hungary,1998,3.0,
Hungary,1999,1.1,
Hungary,2000,3.8,
Hungary,2001,3.9,
Hungary,2002,4.9,
Hungary,2003,2.1,
Hungary,2004,6.0,
Hungary,2005,5.0,
Hungary,2006,3.2,
Hungary,2007,1.0,
Hungary,2008,2.9,
Hungary,2009,-4.9,
Hungary,2010,1.3,
Hungary,2011,1.8,
Hungary,2012,-2.4,
Hungary,2013,0.7,
Hungary,2014,-0.4,
Hungary,2015,1.6,
Hungary,2016,-1.5,
Hungary,2017,2.4,
Hungary,2018,2.7,
Hungary,2019,3.2,p
Ireland,1995,,
Ireland,1996,3.6,
Ireland,1997,6.7,
Ireland,1998,2.0,
Ireland,1999,3.8,
Ireland,2000,4.8,
Ireland,2001,2.1,
Ireland,2002,4.3,
Ireland,2003,1.1,
Ireland,2004,3.2,
Ireland,2005,0.8,
Ireland,2006,0.4,
Ireland,2007,0.9,
Ireland,2008,-3.9,
Ireland,2009,3.0,
Ireland,2010,6.1,
Ireland,2011,2.6,b
Ireland,2012,0.8,
Ireland,2013,-1.6,
Ireland,2014,5.7,
Ireland,2015,20.8,
Ireland,2016,0.0,
Ireland,2017,5.0,
Ireland,2018,4.8,
Ireland,2019,2.6,
Italy,1995,,
Italy,1996,0.7,
Italy,1997,1.5,
Italy,1998,0.8,
Italy,1999,0.5,
Italy,2000,1.8,
Italy,2001,0.0,
Italy,2002,-1.4,
Italy,2003,-1.3,
Italy,2004,0.8,
Italy,2005,0.3,
Italy,2006,-0.2,
Italy,2007,0.2,
Italy,2008,-1.2,
Italy,2009,-3.7,
Italy,2010,2.4,
Italy,2011,0.4,
Italy,2012,-2.7,
Italy,2013,-0.1,
Italy,2014,-0.1,
Italy,2015,0.1,
Italy,2016,-0.1,
Italy,2017,0.5,
Italy,2018,0.0,
Italy,2019,-0.3,
Lithuania,1995,,
Lithuania,1996,4.2,
Lithuania,1997,7.6,
Lithuania,1998,8.3,
Lithuania,1999,1.1,
Lithuania,2000,8.5,
Lithuania,2001,10.7,
Lithuania,2002,3.0,
Lithuania,2003,8.1,
Lithuania,2004,7.7,
Lithuania,2005,6.9,
Lithuania,2006,7.7,
Lithuania,2007,8.9,
Lithuania,2008,4.0,
Lithuania,2009,-7.7,
Lithuania,2010,7.0,b
Lithuania,2011,5.4,
Lithuania,2012,1.9,
Lithuania,2013,2.2,
Lithuania,2014,1.4,
Lithuania,2015,0.6,
Lithuania,2016,0.3,
Lithuania,2017,5.0,
Lithuania,2018,2.2,
Lithuania,2019,3.4,
Luxembourg,1995,,
Luxembourg,1996,-1.2,
Luxembourg,1997,2.2,
Luxembourg,1998,1.6,
Luxembourg,1999,3.5,
Luxembourg,2000,2.8,
Luxembourg,2001,-3.0,
Luxembourg,2002,0.9,
Luxembourg,2003,-0.2,
Luxembourg,2004,1.2,
Luxembourg,2005,0.4,
Luxembourg,2006,1.3,
Luxembourg,2007,3.8,
Luxembourg,2008,-5.8,
Luxembourg,2009,-5.4,
Luxembourg,2010,3.0,
Luxembourg,2011,-0.4,
Luxembourg,2012,-2.7,
Luxembourg,2013,1.8,
Luxembourg,2014,1.7,
Luxembourg,2015,1.7,
Luxembourg,2016,1.5,
Luxembourg,2017,-1.6,
Luxembourg,2018,-0.6,
Luxembourg,2019,-1.3,
Latvia,1995,,
Latvia,1996,2.0,
Latvia,1997,4.3,
Latvia,1998,6.8,
Latvia,1999,4.7,
Latvia,2000,9.3,
Latvia,2001,4.6,
Latvia,2002,5.6,
Latvia,2003,7.8,
Latvia,2004,8.1,
Latvia,2005,9.8,
Latvia,2006,5.8,
Latvia,2007,6.0,
Latvia,2008,-2.5,
Latvia,2009,0.1,
Latvia,2010,2.3,
Latvia,2011,4.7,
Latvia,2012,2.6,
Latvia,2013,0.0,
Latvia,2014,3.3,
Latvia,2015,1.8,
Latvia,2016,2.1,
Latvia,2017,3.8,
Latvia,2018,2.6,
Latvia,2019,2.3,
Malta,1995,,
Malta,1996,,
Malta,1997,,
Malta,1998,,
Malta,1999,,
Malta,2000,,
Malta,2001,-1.1,
Malta,2002,2.7,
Malta,2003,2.9,
Malta,2004,0.1,
Malta,2005,2.5,
Malta,2006,0.3,
Malta,2007,1.7,
Malta,2008,0.8,
Malta,2009,-2.5,
Malta,2010,1.8,
Malta,2011,-1.5,
Malta,2012,0.0,
Malta,2013,1.0,
Malta,2014,3.2,
Malta,2015,6.5,
Malta,2016,1.5,
Malta,2017,-1.5,
Malta,2018,1.2,
Malta,2019,-1.1,
Netherlands,1995,,
Netherlands,1996,1.4,
Netherlands,1997,1.2,
Netherlands,1998,2.2,
Netherlands,1999,2.1,
Netherlands,2000,2.3,
Netherlands,2001,0.3,
Netherlands,2002,-0.5,
Netherlands,2003,0.7,
Netherlands,2004,3.2,
Netherlands,2005,1.4,
Netherlands,2006,1.3,
Netherlands,2007,0.8,
Netherlands,2008,0.5,
Netherlands,2009,-2.8,
Netherlands,2010,2.0,
Netherlands,2011,0.7,
Netherlands,2012,-0.8,
Netherlands,2013,1.1,
Netherlands,2014,1.5,
Netherlands,2015,1.0,
Netherlands,2016,0.6,
Netherlands,2017,0.7,p
Netherlands,2018,0.1,p
Netherlands,2019,0.0,p
Poland,1995,,
Poland,1996,4.8,
Poland,1997,5.0,
Poland,1998,3.4,
Poland,1999,8.2,
Poland,2000,7.0,
Poland,2001,3.5,
Poland,2002,5.2,
Poland,2003,4.8,
Poland,2004,4.0,
Poland,2005,1.3,
Poland,2006,2.9,
Poland,2007,2.4,
Poland,2008,0.4,
Poland,2009,2.4,
Poland,2010,6.4,b
Poland,2011,4.4,
Poland,2012,1.5,
Poland,2013,1.5,
Poland,2014,1.6,
Poland,2015,2.3,
Poland,2016,2.2,
Poland,2017,3.6,
Poland,2018,4.6,
Poland,2019,4.4,p
Portugal,1995,,
Portugal,1996,1.8,
Portugal,1997,1.7,
Portugal,1998,1.9,
Portugal,1999,2.3,
Portugal,2000,1.6,
Portugal,2001,0.2,
Portugal,2002,0.4,
Portugal,2003,0.0,
Portugal,2004,2.5,
Portugal,2005,1.2,
Portugal,2006,1.2,
Portugal,2007,2.5,
Portugal,2008,0.0,
Portugal,2009,-0.4,
Portugal,2010,3.2,
Portugal,2011,0.3,
Portugal,2012,0.0,
Portugal,2013,2.0,
Portugal,2014,-0.6,
Portugal,2015,0.4,
Portugal,2016,0.4,
Portugal,2017,0.2,
Portugal,2018,0.3,p
Portugal,2019,1.4,e
Romania,1995,,
Romania,1996,7.4,
Romania,1997,-5.7,
Romania,1998,1.0,
Romania,1999,0.9,
Romania,2000,3.3,
Romania,2001,6.3,
Romania,2002,17.7,
Romania,2003,2.4,
Romania,2004,15.0,b
Romania,2005,5.0,
Romania,2006,5.8,
Romania,2007,5.7,
Romania,2008,10.8,
Romania,2009,-1.9,
Romania,2010,-0.7,
Romania,2011,4.4,
Romania,2012,0.6,
Romania,2013,4.4,
Romania,2014,2.6,
Romania,2015,5.2,
Romania,2016,6.0,
Romania,2017,4.6,
Romania,2018,4.2,p
Romania,2019,4.1,p
Sweden,1995,2.3,
Sweden,1996,2.4,
Sweden,1997,4.4,
Sweden,1998,2.5,
Sweden,1999,2.2,
Sweden,2000,2.4,
Sweden,2001,-0.6,
Sweden,2002,2.2,
Sweden,2003,2.8,
Sweden,2004,5.1,
Sweden,2005,2.8,
Sweden,2006,2.7,
Sweden,2007,1.1,
Sweden,2008,-0.9,
Sweden,2009,-2.2,
Sweden,2010,5.5,
Sweden,2011,0.7,
Sweden,2012,-1.4,
Sweden,2013,0.1,
Sweden,2014,1.3,
Sweden,2015,2.9,
Sweden,2016,0.6,
Sweden,2017,0.0,
Sweden,2018,0.6,
Sweden,2019,0.7,
Slovenia,1995,,
Slovenia,1996,5.3,
Slovenia,1997,7.0,
Slovenia,1998,3.4,
Slovenia,1999,3.7,
Slovenia,2000,2.0,
Slovenia,2001,2.6,
Slovenia,2002,1.9,
Slovenia,2003,3.3,
Slovenia,2004,4.0,
Slovenia,2005,4.3,
Slovenia,2006,4.1,
Slovenia,2007,3.5,
Slovenia,2008,1.0,
Slovenia,2009,-6.0,
Slovenia,2010,3.5,
Slovenia,2011,2.6,
Slovenia,2012,-1.7,
Slovenia,2013,0.1,
Slovenia,2014,2.3,
Slovenia,2015,0.9,
Slovenia,2016,1.3,
Slovenia,2017,1.8,
Slovenia,2018,0.9,
Slovenia,2019,0.1,
Slovakia,1995,,
Slovakia,1996,4.4,
Slovakia,1997,7.0,
Slovakia,1998,4.6,
Slovakia,1999,2.5,
Slovakia,2000,3.2,
Slovakia,2001,2.7,
Slovakia,2002,4.4,
Slovakia,2003,4.4,
Slovakia,2004,5.5,
Slovakia,2005,4.9,
Slovakia,2006,6.3,
Slovakia,2007,8.6,
Slovakia,2008,2.3,
Slovakia,2009,-3.6,
Slovakia,2010,7.3,
Slovakia,2011,1.1,
Slovakia,2012,1.8,
Slovakia,2013,1.5,
Slovakia,2014,1.3,
Slovakia,2015,2.8,
Slovakia,2016,-0.3,
Slovakia,2017,0.8,
Slovakia,2018,2.0,
Slovakia,2019,1.0,
United Kingdom,1995,,
United Kingdom,1996,1.5,
United Kingdom,1997,2.0,
United Kingdom,1998,2.6,
United Kingdom,1999,2.0,
United Kingdom,2000,2.2,
United Kingdom,2001,2.1,
United Kingdom,2002,1.5,
United Kingdom,2003,2.3,
United Kingdom,2004,1.3,
United Kingdom,2005,2.0,
United Kingdom,2006,1.8,
United Kingdom,2007,1.6,
United Kingdom,2008,-1.1,
United Kingdom,2009,-2.7,
United Kingdom,2010,1.7,
United Kingdom,2011,1.0,
United Kingdom,2012,0.4,
United Kingdom,2013,1.0,
United Kingdom,2014,0.2,
United Kingdom,2015,0.6,
United Kingdom,2016,0.4,
United Kingdom,2017,0.9,
United Kingdom,2018,0.1,
United Kingdom,2019,0.3,
