Ireland,2013,0,15,19,15.9
Ireland,2014,0,15,19,15.6
Ireland,2015,0,15,19,16.6
Ireland,2016,0,15,19,20.7
Ireland,2017,0,15,19,18.9
Ireland,2018,0,15,19,19.0
Greece,2009,0,15,19,6.0
Greece,2010,0,15,19,4.6
Greece,2011,0,15,19,3.2
Greece,2012,0,15,19,2.8
Greece,2013,0,15,19,2.1
Greece,2014,0,15,19,2.6
Greece,2015,0,15,19,2.1
Greece,2016,0,15,19,2.4
Greece,2017,0,15,19,2.6
Greece,2018,0,15,19,2.5
Spain,2009,0,15,19,8.9
Spain,2010,0,15,19,6.7
Spain,2011,0,15,19,5.6
Spain,2012,0,15,19,3.9
Spain,2013,0,15,19,3.5
Spain,2014,0,15,19,3.7
Spain,2015,0,15,19,3.8
Spain,2016,0,15,19,4.3
Spain,2017,0,15,19,5.2
Spain,2018,0,15,19,5.8
France,2009,0,15,19,11.2
France,2010,0,15,19,11.3
France,2011,0,15,19,10.7
France,2012,0,15,19,9.8
France,2013,0,15,19,9.9
France,2014,0,15,19,9.3
France,2015,0,15,19,9.1
France,2016,0,15,19,9.5
France,2017,0,15,19,10.2
France,2018,0,15,19,10.6
Croatia,2009,0,15,19,8.4
Croatia,2010,0,15,19,6.4
Croatia,2011,0,15,19,5.1
Croatia,2012,0,15,19,4.4
Croatia,2013,0,15,19,3.2
Croatia,2014,0,15,19,5.5
Croatia,2015,0,15,19,6.1
Croatia,2016,0,15,19,7.6
Croatia,2017,0,15,19,7.8
Croatia,2018,0,15,19,9.2
Italy,2009,0,15,19,5.5
Italy,2010,0,15,19,4.7
Italy,2011,0,15,19,4.0
Italy,2012,0,15,19,3.8
Italy,2013,0,15,19,2.7
Italy,2014,0,15,19,2.5
Italy,2015,0,15,19,2.8
Italy,2016,0,15,19,2.9
Italy,2017,0,15,19,3.5
Italy,2018,0,15,19,3.7
Cyprus,2009,0,15,19,7.3
Cyprus,2010,0,15,19,6.8
Cyprus,2011,0,15,19,5.4
Cyprus,2012,0,15,19,3.9
Cyprus,2013,0,15,19,3.0
Cyprus,2014,0,15,19,3.5
Cyprus,2015,0,15,19,3.6
Cyprus,2016,0,15,19,4.6
Cyprus,2017,0,15,19,4.2
Cyprus,2018,0,15,19,6.1
Latvia,2009,0,15,19,4.9
Latvia,2010,0,15,19,3.6
Latvia,2011,0,15,19,3.3
Latvia,2012,0,15,19,4.0
Latvia,2013,0,15,19,5.9
Latvia,2014,0,15,19,5.2
Latvia,2015,0,15,19,6.5
Latvia,2016,0,15,19,6.9
Latvia,2017,0,15,19,7.2
Latvia,2018,0,15,19,6.2
Lithuania,2009,0,15,19,2.5
Lithuania,2010,0,15,19,
Lithuania,2011,0,15,19,
Lithuania,2012,0,15,19,2.5
Lithuania,2013,0,15,19,3.7
Lithuania,2014,0,15,19,2.7
Lithuania,2015,0,15,19,2.4
Lithuania,2016,0,15,19,5.7
Lithuania,2017,0,15,19,6.6
Lithuania,2018,0,15,19,7.7
Luxembourg,2009,0,15,19,10.4
Luxembourg,2010,0,15,19,7.4
Luxembourg,2011,0,15,19,6.4
Luxembourg,2012,0,15,19,7.1
Luxembourg,2013,0,15,19,8.8
Luxembourg,2014,0,15,19,8.5
Luxembourg,2015,0,15,19,13.3
Luxembourg,2016,0,15,19,8.8
Luxembourg,2017,0,15,19,8.4
Luxembourg,2018,0,15,19,8.9
Hungary,2009,0,15,19,2.0
Hungary,2010,0,15,19,2.0
Hungary,2011,0,15,19,1.9
Hungary,2012,0,15,19,1.8
Hungary,2013,0,15,19,2.3
Hungary,2014,0,15,19,3.4
Hungary,2015,0,15,19,4.4
Hungary,2016,0,15,19,5.1
Hungary,2017,0,15,19,5.4
Hungary,2018,0,15,19,5.8
Malta,2009,0,15,19,20.3
Malta,2010,0,15,19,19.0
Malta,2011,0,15,19,21.3
Malta,2012,0,15,19,19.4
Malta,2013,0,15,19,19.2
Malta,2014,0,15,19,19.9
Malta,2015,0,15,19,20.4
Malta,2016,0,15,19,21.4
Malta,2017,0,15,19,20.7
Malta,2018,0,15,19,23.0
Netherlands,2009,0,15,19,53.3
Netherlands,2010,0,15,19,51.5
Netherlands,2011,0,15,19,51.3
Netherlands,2012,0,15,19,51.4
Netherlands,2013,0,15,19,50.4
Netherlands,2014,0,15,19,49.6
Netherlands,2015,0,15,19,51.6
Netherlands,2016,0,15,19,52.4
Netherlands,2017,0,15,19,54.5
Netherlands,2018,0,15,19,57.4
Austria,2009,0,15,19,38.2
Austria,2010,0,15,19,37.7
Austria,2011,0,15,19,38.0
Austria,2012,0,15,19,38.0
Austria,2013,0,15,19,36.0
Austria,2014,0,15,19,35.2
Austria,2015,0,15,19,33.7
Austria,2016,0,15,19,32.5
Austria,2017,0,15,19,31.8
Austria,2018,0,15,19,32.9
Poland,2009,0,15,19,5.6
Poland,2010,0,15,19,5.7
Poland,2011,0,15,19,4.9
Poland,2012,0,15,19,4.5
Poland,2013,0,15,19,4.2
Poland,2014,0,15,19,4.3
Poland,2015,0,15,19,4.0
Poland,2016,0,15,19,4.5
Poland,2017,0,15,19,4.8
Poland,2018,0,15,19,4.9
Portugal,2009,0,15,19,10.1
Portugal,2010,0,15,19,8.1
Portugal,2011,0,15,19,6.8
Portugal,2012,0,15,19,5.5
Portugal,2013,0,15,19,5.8
Portugal,2014,0,15,19,5.8
Portugal,2015,0,15,19,5.7
Portugal,2016,0,15,19,6.1
Portugal,2017,0,15,19,6.6
Portugal,2018,0,15,19,7.2
Romania,2009,0,15,19,9.1
Romania,2010,0,15,19,8.4
Romania,2011,0,15,19,7.9
Romania,2012,0,15,19,7.7
Romania,2013,0,15,19,7.6
Romania,2014,0,15,19,7.3
Romania,2015,0,15,19,9.1
Romania,2016,0,15,19,8.1
Romania,2017,0,15,19,8.3
Romania,2018,0,15,19,8.3
Slovenia,2009,0,15,19,15.0
Slovenia,2010,0,15,19,14.5
Slovenia,2011,0,15,19,12.8
Slovenia,2012,0,15,19,8.7
Slovenia,2013,0,15,19,10.4
Slovenia,2014,0,15,19,11.6
Slovenia,2015,0,15,19,12.3
Slovenia,2016,0,15,19,8.6
Slovenia,2017,0,15,19,12.9
Slovenia,2018,0,15,19,12.9
Slovakia,2009,0,15,19,3.1
Slovakia,2010,0,15,19,2.5
Slovakia,2011,0,15,19,2.1
Slovakia,2012,0,15,19,2.5
Slovakia,2013,0,15,19,2.3
Slovakia,2014,0,15,19,2.8
Slovakia,2015,0,15,19,3.0
Slovakia,2016,0,15,19,4.0
Slovakia,2017,0,15,19,4.1
Slovakia,2018,0,15,19,5.2
Finland,2009,0,15,19,21.1
Finland,2010,0,15,19,20.2
Finland,2011,0,15,19,21.3
Finland,2012,0,15,19,22.4
Finland,2013,0,15,19,22.8
Finland,2014,0,15,19,22.9
Finland,2015,0,15,19,22.0
Finland,2016,0,15,19,22.6
Finland,2017,0,15,19,23.7
Finland,2018,0,15,19,25.2
Sweden,2009,0,15,19,20.4
Sweden,2010,0,15,19,20.4
Sweden,2011,0,15,19,21.0
Sweden,2012,0,15,19,19.8
Sweden,2013,0,15,19,21.0
Sweden,2014,0,15,19,22.0
Sweden,2015,0,15,19,22.8
Sweden,2016,0,15,19,22.7
Sweden,2017,0,15,19,24.0
Sweden,2018,0,15,19,25.2
United Kingdom,2009,0,15,19,31.0
United Kingdom,2010,0,15,19,28.9
United Kingdom,2011,0,15,19,27.2
United Kingdom,2012,0,15,19,27.8
United Kingdom,2013,0,15,19,26.8
United Kingdom,2014,0,15,19,27.4
United Kingdom,2015,0,15,19,29.2
United Kingdom,2016,0,15,19,29.6
United Kingdom,2017,0,15,19,29.4
United Kingdom,2018,0,15,19,29.6
Iceland,2009,0,15,19,55.7
Iceland,2010,0,15,19,56.3
Iceland,2011,0,15,19,56.7
Iceland,2012,0,15,19,58.5
Iceland,2013,0,15,19,63.5
Iceland,2014,0,15,19,62.3
Iceland,2015,0,15,19,65.6
Iceland,2016,0,15,19,73.0
Iceland,2017,0,15,19,69.1
Iceland,2018,0,15,19,68.3
Norway,2009,0,15,19,38.4
Norway,2010,0,15,19,36.6
Norway,2011,0,15,19,35.2
Norway,2012,0,15,19,37.1
Norway,2013,0,15,19,35.8
Norway,2014,0,15,19,33.8
Norway,2015,0,15,19,33.6
Norway,2016,0,15,19,32.6
Norway,2017,0,15,19,32.1
Norway,2018,0,15,19,31.1
Switzerland,2009,0,15,19,50.9
Switzerland,2010,0,15,19,51.3
Switzerland,2011,0,15,19,52.0
Switzerland,2012,0,15,19,50.1
Switzerland,2013,0,15,19,50.7
Switzerland,2014,0,15,19,51.1
Switzerland,2015,0,15,19,50.3
Switzerland,2016,0,15,19,50.9
Switzerland,2017,0,15,19,51.2
Switzerland,2018,0,15,19,50.7
Montenegro,2009,0,15,19,
Montenegro,2010,0,15,19,
Montenegro,2011,0,15,19,4.4
Montenegro,2012,0,15,19,3.6
Montenegro,2013,0,15,19,3.1
Montenegro,2014,0,15,19,7.4
Montenegro,2015,0,15,19,6.0
Montenegro,2016,0,15,19,7.3
Montenegro,2017,0,15,19,8.1
Montenegro,2018,0,15,19,9.9
North Macedonia,2009,0,15,19,6.1
North Macedonia,2010,0,15,19,5.4
North Macedonia,2011,0,15,19,5.5
North Macedonia,2012,0,15,19,4.7
North Macedonia,2013,0,15,19,4.8
North Macedonia,2014,0,15,19,4.3
North Macedonia,2015,0,15,19,5.8
North Macedonia,2016,0,15,19,4.6
North Macedonia,2017,0,15,19,4.8
North Macedonia,2018,0,15,19,3.9
Serbia,2009,0,15,19,
Serbia,2010,0,15,19,4.5
Serbia,2011,0,15,19,3.2
Serbia,2012,0,15,19,3.8
Serbia,2013,0,15,19,4.1
Serbia,2014,0,15,19,4.5
Serbia,2015,0,15,19,5.2
Serbia,2016,0,15,19,6.9
Serbia,2017,0,15,19,5.6
Serbia,2018,0,15,19,5.4
Turkey,2009,0,15,19,21.0
Turkey,2010,0,15,19,21.6
Turkey,2011,0,15,19,22.4
Turkey,2012,0,15,19,21.6
Turkey,2013,0,15,19,21.9
Turkey,2014,0,15,19,23.3
Turkey,2015,0,15,19,23.4
Turkey,2016,0,15,19,23.6
Turkey,2017,0,15,19,23.7
Turkey,2018,0,15,19,24.1
European Union - 27 countries (from 2020),2009,0,15,24,32.7
European Union - 27 countries (from 2020),2010,0,15,24,31.7
European Union - 27 countries (from 2020),2011,0,15,24,31.3
European Union - 27 countries (from 2020),2012,0,15,24,30.4
European Union - 27 countries (from 2020),2013,0,15,24,29.8
European Union - 27 countries (from 2020),2014,0,15,24,29.9
European Union - 27 countries (from 2020),2015,0,15,24,30.3
European Union - 27 countries (from 2020),2016,0,15,24,31.0
European Union - 27 countries (from 2020),2017,0,15,24,32.0
European Union - 27 countries (from 2020),2018,0,15,24,32.8
European Union - 28 countries (2013-2020),2009,0,15,24,34.7
European Union - 28 countries (2013-2020),2010,0,15,24,33.8
European Union - 28 countries (2013-2020),2011,0,15,24,33.3
European Union - 28 countries (2013-2020),2012,0,15,24,32.5
European Union - 28 countries (2013-2020),2013,0,15,24,32.1
European Union - 28 countries (2013-2020),2014,0,15,24,32.4
European Union - 28 countries (2013-2020),2015,0,15,24,33.1
European Union - 28 countries (2013-2020),2016,0,15,24,33.7
European Union - 28 countries (2013-2020),2017,0,15,24,34.6
European Union - 28 countries (2013-2020),2018,0,15,24,35.3
European Union - 15 countries (1995-2004),2009,0,15,24,37.7
European Union - 15 countries (1995-2004),2010,0,15,24,36.6
European Union - 15 countries (1995-2004),2011,0,15,24,36.2
European Union - 15 countries (1995-2004),2012,0,15,24,35.1
European Union - 15 countries (1995-2004),2013,0,15,24,34.6
European Union - 15 countries (1995-2004),2014,0,15,24,34.5
European Union - 15 countries (1995-2004),2015,0,15,24,35.0
European Union - 15 countries (1995-2004),2016,0,15,24,35.5
European Union - 15 countries (1995-2004),2017,0,15,24,36.2
European Union - 15 countries (1995-2004),2018,0,15,24,36.9
Euro area - 19 countries  (from 2015),2009,0,15,24,34.6
Euro area - 19 countries  (from 2015),2010,0,15,24,33.3
Euro area - 19 countries  (from 2015),2011,0,15,24,33.0
Euro area - 19 countries  (from 2015),2012,0,15,24,31.7
Euro area - 19 countries  (from 2015),2013,0,15,24,31.0
Euro area - 19 countries  (from 2015),2014,0,15,24,30.6
Euro area - 19 countries  (from 2015),2015,0,15,24,30.9
Euro area - 19 countries  (from 2015),2016,0,15,24,31.4
Euro area - 19 countries  (from 2015),2017,0,15,24,32.3
Euro area - 19 countries  (from 2015),2018,0,15,24,33.2
Belgium,2009,0,15,24,25.3
Belgium,2010,0,15,24,25.2
Belgium,2011,0,15,24,26.0
Belgium,2012,0,15,24,25.3
Belgium,2013,0,15,24,23.6
Belgium,2014,0,15,24,23.2
Belgium,2015,0,15,24,23.4
Belgium,2016,0,15,24,22.7
Belgium,2017,0,15,24,22.7
Belgium,2018,0,15,24,25.0
Bulgaria,2009,0,15,24,24.8
Bulgaria,2010,0,15,24,24.3
Bulgaria,2011,0,15,24,22.1
Bulgaria,2012,0,15,24,21.9
Bulgaria,2013,0,15,24,21.2
Bulgaria,2014,0,15,24,20.7
Bulgaria,2015,0,15,24,20.3
Bulgaria,2016,0,15,24,19.8
Bulgaria,2017,0,15,24,22.9
Bulgaria,2018,0,15,24,20.7
Czechia,2009,0,15,24,26.5
Czechia,2010,0,15,24,25.2
Czechia,2011,0,15,24,24.5
Czechia,2012,0,15,24,25.2
Czechia,2013,0,15,24,25.6
Czechia,2014,0,15,24,27.1
Czechia,2015,0,15,24,28.4
Czechia,2016,0,15,24,28.6
Czechia,2017,0,15,24,29.1
Czechia,2018,0,15,24,28.4
Denmark,2009,0,15,24,58.7
Denmark,2010,0,15,24,54.0
Denmark,2011,0,15,24,53.0
Denmark,2012,0,15,24,51.3
Denmark,2013,0,15,24,49.5
Denmark,2014,0,15,24,50.0
Denmark,2015,0,15,24,51.3
Denmark,2016,0,15,24,52.3
Denmark,2017,0,15,24,52.9
Denmark,2018,0,15,24,53.7
Germany (until 1990 former territory of the FRG),2009,0,15,24,46.0
Germany (until 1990 former territory of the FRG),2010,0,15,24,46.2
Germany (until 1990 former territory of the FRG),2011,0,15,24,47.9
Germany (until 1990 former territory of the FRG),2012,0,15,24,46.6
Germany (until 1990 former territory of the FRG),2013,0,15,24,46.9
Germany (until 1990 former territory of the FRG),2014,0,15,24,46.1
Germany (until 1990 former territory of the FRG),2015,0,15,24,45.3
Germany (until 1990 former territory of the FRG),2016,0,15,24,45.7
Germany (until 1990 former territory of the FRG),2017,0,15,24,46.5
Germany (until 1990 former territory of the FRG),2018,0,15,24,47.2
Estonia,2009,0,15,24,28.3
Estonia,2010,0,15,24,25.3
Estonia,2011,0,15,24,31.1
Estonia,2012,0,15,24,32.3
Estonia,2013,0,15,24,32.4
Estonia,2014,0,15,24,33.3
Estonia,2015,0,15,24,36.3
Estonia,2016,0,15,24,37.5
Estonia,2017,0,15,24,40.5
Estonia,2018,0,15,24,41.7
Ireland,2009,0,15,24,45.3
Ireland,2010,0,15,24,38.7
Ireland,2011,0,15,24,36.2
Ireland,2012,0,15,24,34.8
Ireland,2013,0,15,24,36.6
Ireland,2014,0,15,24,36.8
Ireland,2015,0,15,24,37.8
Ireland,2016,0,15,24,42.0
Ireland,2017,0,15,24,40.0
Ireland,2018,0,15,24,40.3
Greece,2009,0,15,24,22.8
Greece,2010,0,15,24,20.1
Greece,2011,0,15,24,16.1
Greece,2012,0,15,24,13.0
Greece,2013,0,15,24,11.8
Greece,2014,0,15,24,13.3
Greece,2015,0,15,24,13.0
Greece,2016,0,15,24,13.0
Greece,2017,0,15,24,14.1
Greece,2018,0,15,24,14.0
Spain,2009,0,15,24,28.0
Spain,2010,0,15,24,25.0
Spain,2011,0,15,24,22.0
Spain,2012,0,15,24,18.4
Spain,2013,0,15,24,16.8
Spain,2014,0,15,24,16.7
Spain,2015,0,15,24,17.9
Spain,2016,0,15,24,18.4
Spain,2017,0,15,24,20.5
Spain,2018,0,15,24,21.7
France,2009,0,15,24,30.5
France,2010,0,15,24,30.1
France,2011,0,15,24,29.6
France,2012,0,15,24,28.6
France,2013,0,15,24,28.4
France,2014,0,15,24,27.6
France,2015,0,15,24,28.0
France,2016,0,15,24,28.0
France,2017,0,15,24,28.7
France,2018,0,15,24,29.7
Croatia,2009,0,15,24,27.1
Croatia,2010,0,15,24,24.2
Croatia,2011,0,15,24,20.6
Croatia,2012,0,15,24,17.4
Croatia,2013,0,15,24,14.9
Croatia,2014,0,15,24,18.3
Croatia,2015,0,15,24,19.1
Croatia,2016,0,15,24,25.6
Croatia,2017,0,15,24,25.9
Croatia,2018,0,15,24,25.6
Italy,2009,0,15,24,21.5
Italy,2010,0,15,24,20.2
Italy,2011,0,15,24,19.2
Italy,2012,0,15,24,18.5
Italy,2013,0,15,24,16.3
Italy,2014,0,15,24,15.6
Italy,2015,0,15,24,15.6
Italy,2016,0,15,24,16.6
Italy,2017,0,15,24,17.1
Italy,2018,0,15,24,17.7
Cyprus,2009,0,15,24,34.8
Cyprus,2010,0,15,24,33.8
Cyprus,2011,0,15,24,30.1
Cyprus,2012,0,15,24,28.1
Cyprus,2013,0,15,24,23.5
Cyprus,2014,0,15,24,25.8
Cyprus,2015,0,15,24,25.5
Cyprus,2016,0,15,24,26.4
Cyprus,2017,0,15,24,27.6
Cyprus,2018,0,15,24,31.3
Latvia,2009,0,15,24,27.5
Latvia,2010,0,15,24,25.4
Latvia,2011,0,15,24,25.8
Latvia,2012,0,15,24,28.7
Latvia,2013,0,15,24,30.2
Latvia,2014,0,15,24,32.5
Latvia,2015,0,15,24,34.5
Latvia,2016,0,15,24,32.8
Latvia,2017,0,15,24,33.0
Latvia,2018,0,15,24,33.1
Lithuania,2009,0,15,24,20.6
Lithuania,2010,0,15,24,18.3
Lithuania,2011,0,15,24,19.0
Lithuania,2012,0,15,24,21.5
Lithuania,2013,0,15,24,24.6
Lithuania,2014,0,15,24,27.6
Lithuania,2015,0,15,24,28.3
Lithuania,2016,0,15,24,30.2
Lithuania,2017,0,15,24,30.4
Lithuania,2018,0,15,24,32.4
Luxembourg,2009,0,15,24,26.7
Luxembourg,2010,0,15,24,21.2
Luxembourg,2011,0,15,24,20.7
Luxembourg,2012,0,15,24,21.7
Luxembourg,2013,0,15,24,21.9
Luxembourg,2014,0,15,24,20.4
Luxembourg,2015,0,15,24,29.1
Luxembourg,2016,0,15,24,24.9
Luxembourg,2017,0,15,24,25.8
Luxembourg,2018,0,15,24,28.4
Hungary,2009,0,15,24,18.1
Hungary,2010,0,15,24,18.3
Hungary,2011,0,15,24,18.0
Hungary,2012,0,15,24,18.4
Hungary,2013,0,15,24,20.1
Hungary,2014,0,15,24,23.5
Hungary,2015,0,15,24,25.7
Hungary,2016,0,15,24,28.1
Hungary,2017,0,15,24,29.0
Hungary,2018,0,15,24,29.0
Malta,2009,0,15,24,44.1
Malta,2010,0,15,24,44.2
Malta,2011,0,15,24,45.0
Malta,2012,0,15,24,44.5
Malta,2013,0,15,24,46.7
Malta,2014,0,15,24,46.7
Malta,2015,0,15,24,45.6
Malta,2016,0,15,24,46.2
Malta,2017,0,15,24,47.3
Malta,2018,0,15,24,50.9
Netherlands,2009,0,15,24,62.9
Netherlands,2010,0,15,24,60.7
Netherlands,2011,0,15,24,61.3
Netherlands,2012,0,15,24,61.1
Netherlands,2013,0,15,24,60.1
Netherlands,2014,0,15,24,58.8
Netherlands,2015,0,15,24,60.8
Netherlands,2016,0,15,24,60.8
Netherlands,2017,0,15,24,62.3
Netherlands,2018,0,15,24,63.9
Austria,2009,0,15,24,53.1
Austria,2010,0,15,24,52.8
Austria,2011,0,15,24,53.9
Austria,2012,0,15,24,53.7
Austria,2013,0,15,24,53.1
Austria,2014,0,15,24,52.1
Austria,2015,0,15,24,51.3
Austria,2016,0,15,24,51.0
Austria,2017,0,15,24,50.6
Austria,2018,0,15,24,51.3
Poland,2009,0,15,24,26.8
Poland,2010,0,15,24,26.4
Poland,2011,0,15,24,24.9
Poland,2012,0,15,24,24.7
Poland,2013,0,15,24,24.2
Poland,2014,0,15,24,25.8
Poland,2015,0,15,24,26.0
Poland,2016,0,15,24,28.4
Poland,2017,0,15,24,29.6
Poland,2018,0,15,24,31.0
Portugal,2009,0,15,24,30.8
Portugal,2010,0,15,24,27.9
Portugal,2011,0,15,24,26.6
Portugal,2012,0,15,24,23.0
Portugal,2013,0,15,24,21.7
Portugal,2014,0,15,24,22.4
Portugal,2015,0,15,24,22.8
Portugal,2016,0,15,24,23.9
Portugal,2017,0,15,24,25.9
Portugal,2018,0,15,24,27.2
Romania,2009,0,15,24,24.5
Romania,2010,0,15,24,24.3
Romania,2011,0,15,24,23.4
Romania,2012,0,15,24,23.7
Romania,2013,0,15,24,22.9
Romania,2014,0,15,24,22.5
Romania,2015,0,15,24,24.5
Romania,2016,0,15,24,22.3
Romania,2017,0,15,24,24.5
Romania,2018,0,15,24,24.7
Slovenia,2009,0,15,24,35.3
Slovenia,2010,0,15,24,34.1
Slovenia,2011,0,15,24,31.5
Slovenia,2012,0,15,24,27.3
Slovenia,2013,0,15,24,26.5
Slovenia,2014,0,15,24,26.8
Slovenia,2015,0,15,24,29.6
Slovenia,2016,0,15,24,28.6
Slovenia,2017,0,15,24,34.7
Slovenia,2018,0,15,24,35.2
Slovakia,2009,0,15,24,22.8
Slovakia,2010,0,15,24,20.6
Slovakia,2011,0,15,24,20.0
Slovakia,2012,0,15,24,20.1
Slovakia,2013,0,15,24,20.4
Slovakia,2014,0,15,24,21.8
Slovakia,2015,0,15,24,23.3
Slovakia,2016,0,15,24,25.2
Slovakia,2017,0,15,24,26.9
Slovakia,2018,0,15,24,27.5
Finland,2009,0,15,24,39.6
Finland,2010,0,15,24,38.8
Finland,2011,0,15,24,40.4
Finland,2012,0,15,24,41.8
Finland,2013,0,15,24,41.5
Finland,2014,0,15,24,41.4
Finland,2015,0,15,24,40.5
Finland,2016,0,15,24,41.7
Finland,2017,0,15,24,42.5
Finland,2018,0,15,24,44.0
Sweden,2009,0,15,24,38.3
Sweden,2010,0,15,24,38.8
Sweden,2011,0,15,24,40.9
Sweden,2012,0,15,24,40.2
Sweden,2013,0,15,24,41.7
Sweden,2014,0,15,24,42.8
Sweden,2015,0,15,24,43.9
Sweden,2016,0,15,24,44.5
Sweden,2017,0,15,24,44.9
Sweden,2018,0,15,24,44.7
United Kingdom,2009,0,15,24,47.9
United Kingdom,2010,0,15,24,46.8
United Kingdom,2011,0,15,24,45.8
United Kingdom,2012,0,15,24,46.2
United Kingdom,2013,0,15,24,46.3
United Kingdom,2014,0,15,24,48.0
United Kingdom,2015,0,15,24,50.0
United Kingdom,2016,0,15,24,50.7
United Kingdom,2017,0,15,24,50.5
United Kingdom,2018,0,15,24,50.6
Iceland,2009,0,15,24,61.5
Iceland,2010,0,15,24,61.7
Iceland,2011,0,15,24,62.5
